,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,sourcefilename,Loan_Status
203,LP002117,Female,Yes,0,Graduate,No,3159,2374.0,108.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
204,LP002118,Female,No,0,Graduate,No,1937,1152.0,78.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
205,LP002123,Male,Yes,0,Graduate,No,2613,2417.0,123.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
206,LP002125,Male,Yes,1,Graduate,No,4960,2600.0,187.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
207,LP002148,Male,Yes,1,Graduate,No,3074,1083.0,146.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
208,LP002152,Female,No,0,Graduate,No,4213,0.0,80.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
209,LP002165,,No,1,Not Graduate,No,2038,4027.0,100.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
210,LP002167,Female,No,0,Graduate,No,2362,0.0,55.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
211,LP002168,Male,No,0,Graduate,No,5333,2400.0,200.0,360.0,0.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
212,LP002172,Male,Yes,3+,Graduate,Yes,5384,0.0,150.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
213,LP002176,Male,No,0,Graduate,No,5708,0.0,150.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
214,LP002183,Male,Yes,0,Not Graduate,No,3754,3719.0,118.0,,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
215,LP002184,Male,Yes,0,Not Graduate,No,2914,2130.0,150.0,300.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
216,LP002186,Male,Yes,0,Not Graduate,No,2747,2458.0,118.0,36.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
217,LP002192,Male,Yes,0,Graduate,No,7830,2183.0,212.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
218,LP002195,Male,Yes,1,Graduate,Yes,3507,3148.0,212.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
219,LP002208,Male,Yes,1,Graduate,No,3747,2139.0,125.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
220,LP002212,Male,Yes,0,Graduate,No,2166,2166.0,108.0,360.0,,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
221,LP002240,Male,Yes,0,Not Graduate,No,3500,2168.0,149.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
222,LP002245,Male,Yes,2,Not Graduate,No,2896,0.0,80.0,480.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
223,LP002253,Female,No,1,Graduate,No,5062,0.0,152.0,300.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
224,LP002256,Female,No,2,Graduate,Yes,5184,0.0,187.0,360.0,0.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
225,LP002257,Female,No,0,Graduate,No,2545,0.0,74.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
226,LP002264,Male,Yes,0,Graduate,No,2553,1768.0,102.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
227,LP002270,Male,Yes,1,Graduate,No,3436,3809.0,100.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
228,LP002279,Male,No,0,Graduate,No,2412,2755.0,130.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
229,LP002286,Male,Yes,3+,Not Graduate,No,5180,0.0,125.0,360.0,0.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
230,LP002294,Male,No,0,Graduate,No,14911,14507.0,130.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
231,LP002298,,No,0,Graduate,Yes,2860,2988.0,138.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
232,LP002306,Male,Yes,0,Graduate,No,1173,1594.0,28.0,180.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
233,LP002310,Female,No,1,Graduate,No,7600,0.0,92.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
234,LP002311,Female,Yes,0,Graduate,No,2157,1788.0,104.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
235,LP002316,Male,No,0,Graduate,No,2231,2774.0,176.0,360.0,0.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
236,LP002321,Female,No,0,Graduate,No,2274,5211.0,117.0,360.0,0.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
237,LP002325,Male,Yes,2,Not Graduate,No,6166,13983.0,102.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
238,LP002326,Male,Yes,2,Not Graduate,No,2513,1110.0,107.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
239,LP002329,Male,No,0,Graduate,No,4333,0.0,66.0,480.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
240,LP002333,Male,No,0,Not Graduate,No,3844,0.0,105.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
241,LP002339,Male,Yes,0,Graduate,No,3887,1517.0,105.0,360.0,0.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
242,LP002344,Male,Yes,0,Graduate,No,3510,828.0,105.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
243,LP002346,Male,Yes,0,Graduate,,2539,1704.0,125.0,360.0,0.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
244,LP002354,Female,No,0,Not Graduate,No,2107,0.0,64.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
245,LP002355,,Yes,0,Graduate,No,3186,3145.0,150.0,180.0,0.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
246,LP002358,Male,Yes,2,Graduate,Yes,5000,2166.0,150.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
247,LP002360,Male,Yes,,Graduate,No,10000,0.0,,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
248,LP002375,Male,Yes,0,Not Graduate,Yes,3943,0.0,64.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
249,LP002376,Male,No,0,Graduate,No,2925,0.0,40.0,180.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
250,LP002383,Male,Yes,3+,Graduate,No,3242,437.0,142.0,480.0,0.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
251,LP002385,Male,Yes,,Graduate,No,3863,0.0,70.0,300.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
252,LP002389,Female,No,1,Graduate,No,4028,0.0,131.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
253,LP002394,Male,Yes,2,Graduate,No,4010,1025.0,120.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
254,LP002397,Female,Yes,1,Graduate,No,3719,1585.0,114.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
255,LP002399,Male,No,0,Graduate,,2858,0.0,123.0,360.0,0.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
256,LP002400,Female,Yes,0,Graduate,No,3833,0.0,92.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
257,LP002402,Male,Yes,0,Graduate,No,3333,4288.0,160.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
258,LP002412,Male,Yes,0,Graduate,No,3007,3725.0,151.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
259,LP002415,Female,No,1,Graduate,,1850,4583.0,81.0,360.0,,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
260,LP002417,Male,Yes,3+,Not Graduate,No,2792,2619.0,171.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
261,LP002420,Male,Yes,0,Graduate,No,2982,1550.0,110.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
262,LP002425,Male,No,0,Graduate,No,3417,738.0,100.0,360.0,,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
263,LP002433,Male,Yes,1,Graduate,No,18840,0.0,234.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
264,LP002440,Male,Yes,2,Graduate,No,2995,1120.0,184.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
265,LP002441,Male,No,,Graduate,No,3579,3308.0,138.0,360.0,,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
266,LP002442,Female,Yes,1,Not Graduate,No,3835,1400.0,112.0,480.0,0.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
267,LP002445,Female,No,1,Not Graduate,No,3854,3575.0,117.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
268,LP002450,Male,Yes,2,Graduate,No,5833,750.0,49.0,360.0,0.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
269,LP002471,Male,No,0,Graduate,No,3508,0.0,99.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
270,LP002476,Female,Yes,3+,Not Graduate,No,1635,2444.0,99.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
271,LP002482,Female,No,0,Graduate,Yes,3333,3916.0,212.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
272,LP002485,Male,No,1,Graduate,No,24797,0.0,240.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
273,LP002495,Male,Yes,2,Graduate,No,5667,440.0,130.0,360.0,0.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
274,LP002496,Female,No,0,Graduate,No,3500,0.0,94.0,360.0,0.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
275,LP002523,Male,Yes,3+,Graduate,No,2773,1497.0,108.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
276,LP002542,Male,Yes,0,Graduate,,6500,0.0,144.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
277,LP002550,Female,No,0,Graduate,No,5769,0.0,110.0,180.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
278,LP002551,Male,Yes,3+,Not Graduate,,3634,910.0,176.0,360.0,0.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
279,LP002553,,No,0,Graduate,No,29167,0.0,185.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
280,LP002554,Male,No,0,Graduate,No,2166,2057.0,122.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
281,LP002561,Male,Yes,0,Graduate,No,5000,0.0,126.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
282,LP002566,Female,No,0,Graduate,No,5530,0.0,135.0,360.0,,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
283,LP002568,Male,No,0,Not Graduate,No,9000,0.0,122.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
284,LP002570,Female,Yes,2,Graduate,No,10000,11666.0,460.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
285,LP002572,Male,Yes,1,Graduate,,8750,0.0,297.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
286,LP002581,Male,Yes,0,Not Graduate,No,2157,2730.0,140.0,360.0,,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
287,LP002584,Male,No,0,Graduate,,1972,4347.0,106.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
288,LP002592,Male,No,0,Graduate,No,4983,0.0,141.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
289,LP002593,Male,Yes,1,Graduate,No,8333,4000.0,,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
290,LP002599,Male,Yes,0,Graduate,No,3667,2000.0,170.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
291,LP002604,Male,Yes,2,Graduate,No,3166,2833.0,145.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
292,LP002605,Male,No,0,Not Graduate,No,3271,0.0,90.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
293,LP002609,Female,Yes,0,Graduate,No,2241,2000.0,88.0,360.0,0.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
294,LP002610,Male,Yes,1,Not Graduate,,1792,2565.0,128.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
295,LP002612,Female,Yes,0,Graduate,No,2666,0.0,84.0,480.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
296,LP002614,,No,0,Graduate,No,6478,0.0,108.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
297,LP002630,Male,No,0,Not Graduate,,3808,0.0,83.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
298,LP002635,Female,Yes,2,Not Graduate,No,3729,0.0,117.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
299,LP002639,Male,Yes,2,Graduate,No,4120,0.0,128.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
300,LP002644,Male,Yes,1,Graduate,Yes,7500,0.0,75.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
301,LP002651,Male,Yes,1,Graduate,,6300,0.0,125.0,360.0,0.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
302,LP002654,Female,No,,Graduate,Yes,14987,0.0,177.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
303,LP002657,,Yes,1,Not Graduate,Yes,570,2125.0,68.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
304,LP002711,Male,Yes,0,Graduate,No,2600,700.0,96.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
305,LP002712,Male,No,2,Not Graduate,No,2733,1083.0,180.0,360.0,,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
306,LP002721,Male,Yes,2,Graduate,Yes,7500,0.0,183.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
307,LP002735,Male,Yes,2,Not Graduate,No,3859,0.0,121.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
308,LP002744,Male,Yes,1,Graduate,No,6825,0.0,162.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
309,LP002745,Male,Yes,0,Graduate,No,3708,4700.0,132.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
310,LP002746,Male,No,0,Graduate,No,5314,0.0,147.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
311,LP002747,Female,No,3+,Graduate,No,2366,5272.0,153.0,360.0,0.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
312,LP002754,Male,No,,Graduate,No,2066,2108.0,104.0,84.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
313,LP002759,Male,Yes,2,Graduate,No,5000,0.0,149.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
314,LP002760,Female,No,0,Graduate,No,3767,0.0,134.0,300.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
315,LP002766,Female,Yes,0,Graduate,No,7859,879.0,165.0,180.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
316,LP002769,Female,Yes,0,Graduate,No,4283,0.0,120.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
317,LP002774,Male,Yes,0,Not Graduate,No,1700,2900.0,67.0,360.0,0.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
318,LP002775,,No,0,Not Graduate,No,4768,0.0,125.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
319,LP002781,Male,No,0,Graduate,No,3083,2738.0,120.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
320,LP002782,Male,Yes,1,Graduate,No,2667,1542.0,148.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
321,LP002786,Female,Yes,0,Not Graduate,No,1647,1762.0,181.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
322,LP002790,Male,Yes,3+,Graduate,No,3400,0.0,80.0,120.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
323,LP002791,Male,No,1,Graduate,,16000,5000.0,40.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
324,LP002793,Male,Yes,0,Graduate,No,5333,0.0,90.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
325,LP002802,Male,No,0,Graduate,No,2875,2416.0,95.0,6.0,0.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
326,LP002803,Male,Yes,1,Not Graduate,,2600,618.0,122.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
327,LP002805,Male,Yes,2,Graduate,No,5041,700.0,150.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
328,LP002806,Male,Yes,3+,Graduate,Yes,6958,1411.0,150.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
329,LP002816,Male,Yes,1,Graduate,No,3500,1658.0,104.0,360.0,,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
330,LP002823,Male,Yes,0,Graduate,No,5509,0.0,143.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
331,LP002825,Male,Yes,3+,Graduate,No,9699,0.0,300.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
332,LP002826,Female,Yes,1,Not Graduate,No,3621,2717.0,171.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
333,LP002843,Female,Yes,0,Graduate,No,4709,0.0,113.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
334,LP002849,Male,Yes,0,Graduate,No,1516,1951.0,35.0,360.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
335,LP002850,Male,No,2,Graduate,No,2400,0.0,46.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
336,LP002853,Female,No,0,Not Graduate,No,3015,2000.0,145.0,360.0,,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
337,LP002856,Male,Yes,0,Graduate,No,2292,1558.0,119.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
338,LP002857,Male,Yes,1,Graduate,Yes,2360,3355.0,87.0,240.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
339,LP002858,Female,No,0,Graduate,No,4333,2333.0,162.0,360.0,0.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
340,LP002860,Male,Yes,0,Graduate,Yes,2623,4831.0,122.0,180.0,1.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
341,LP002867,Male,No,0,Graduate,Yes,3972,4275.0,187.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
342,LP002869,Male,Yes,3+,Not Graduate,No,3522,0.0,81.0,180.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
343,LP002870,Male,Yes,1,Graduate,No,4700,0.0,80.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
344,LP002876,Male,No,0,Graduate,No,6858,0.0,176.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
345,LP002878,Male,Yes,3+,Graduate,No,8334,0.0,260.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
346,LP002879,Male,Yes,0,Graduate,No,3391,1966.0,133.0,360.0,0.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
347,LP002885,Male,No,0,Not Graduate,No,2868,0.0,70.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
348,LP002890,Male,Yes,2,Not Graduate,No,3418,1380.0,135.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
349,LP002891,Male,Yes,0,Graduate,Yes,2500,296.0,137.0,300.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
350,LP002899,Male,Yes,2,Graduate,No,8667,0.0,254.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
351,LP002901,Male,No,0,Graduate,No,2283,15000.0,106.0,360.0,,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
352,LP002907,Male,Yes,0,Graduate,No,5817,910.0,109.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
353,LP002920,Male,Yes,0,Graduate,No,5119,3769.0,120.0,360.0,1.0,Rural,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
354,LP002921,Male,Yes,3+,Not Graduate,No,5316,187.0,158.0,180.0,0.0,Semiurban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
355,LP002932,Male,Yes,3+,Graduate,No,7603,1213.0,197.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
356,LP002935,Male,Yes,1,Graduate,No,3791,1936.0,85.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
357,LP002952,Male,No,0,Graduate,No,2500,0.0,60.0,360.0,1.0,Urban,/home/expert/Jupyter Notebook/Loan_approval_Predictor/Datafile/Data3.csv,
